idx,process,brewing method,roast,grind,origin,price_per_kg,arabica (%),Pure arabica,roast_brew,Washed,Natural,Fermented/macerated (traditional),Fermented/macerated (closed tank),process_general,region of origin
508,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Tanzania",23.6,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
509,Washed,espresso,medium,beans,"Etiopia, Kolumbia",17.8,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
510,Washed,espresso,medium,beans,"Etiopia, Kolumbia",20,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
511,Pulped natural,espresso,medium,beans,Brazylia,21.8,100,TRUE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Latam
512,Pulped natural,espresso,medium,beans,Brazylia,25.6,100,TRUE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Latam
513,Washed,espresso,medium,beans,Kolumbia,19,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
514,Washed,espresso,medium,beans,Kolumbia,21.6,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
515,Natural,espresso,medium,beans,Etiopia,17.8,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Africa
516,Natural,espresso,medium,beans,Etiopia,20,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Africa
517,Washed,espresso,medium,beans,Etiopia,24,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Africa
518,Washed,espresso,medium,beans,Etiopia,28,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Africa
519,Natural,espresso,medium,beans,"Etiopia, Brazylia",24,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Mixed
520,Natural,espresso,medium,beans,"Etiopia, Brazylia",28,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Mixed
521,Natural,espresso,medium,beans,"Etiopia, Brazylia, Kolumbia",19,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Mixed
522,Natural,espresso,medium,beans,"Etiopia, Brazylia",21.6,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Mixed
523,Natural,espresso,dark,beans,"Etiopia, Brazylia, Kolumbia",19,100,TRUE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Mixed
524,Natural,espresso,dark,beans,"Etiopia, Brazylia, Kolumbia",21.6,100,TRUE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Mixed
525,Natural,espresso,medium,beans,"Etiopia, Brazylia",17.28,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Mixed
526,Pulped natural,espresso,medium,beans,"Brazylia, Indie",31.8,100,TRUE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Mixed
527,Semi-Carbonic Maceration,espresso,dark,beans,"Brazylia, Etiopia",29.8,100,TRUE,dark_espresso,FALSE,FALSE,FALSE,FALSE,Fermented,Mixed
528,Semi-Carbonic Maceration,espresso,dark,beans,"Brazylia, Etiopia",31.2,100,TRUE,dark_espresso,FALSE,FALSE,FALSE,FALSE,Fermented,Mixed
529,Pulped natural,espresso,medium,beans,Brazylia,25,100,TRUE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Latam
530,Pulped natural,espresso,medium,beans,Brazylia,31.2,100,TRUE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Latam
531,Natural,espresso,medium,ground,Brazylia,31.2,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
532,Natural,espresso,medium,beans,Brazylia,19.8,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
533,Natural,espresso,medium,beans,Brazylia,22.4,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
534,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Indie",17.6,80,FALSE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
535,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Indie",19.2,80,FALSE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
536,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Indie",18.4,80,FALSE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
537,Washed,espresso,medium,beans,"Brazylia, Gwatemala, Etiopia",23.8,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
538,Washed,espresso,medium,beans,"Brazylia, Gwatemala, Etiopia",25.6,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
539,Washed,espresso,medium,beans,"Brazylia, Gwatemala, Etiopia",24.8,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
540,Natural,espresso,medium,beans,Brazylia,19,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
541,Natural,espresso,medium,beans,Brazylia,20.4,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
542,Natural,espresso,medium,beans,Brazylia,25.8,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
543,Natural,espresso,medium,beans,Brazylia,28.8,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
544,Washed,espresso,medium,beans,Gwatemala,25.2,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
545,Washed and natural,espresso,medium,beans,Etiopia,31,100,TRUE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Africa
546,Washed and natural,espresso,medium,beans,Etiopia,33.6,100,TRUE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Africa
547,Washed,espresso,medium,beans,"Brazylia, Gwatemala",23.6,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
548,Washed,espresso,medium,beans,"Brazylia, Gwatemala",25.6,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
549,Washed,espresso,medium,beans,"Brazylia, Gwatemala",24,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
550,Washed,espresso,medium,beans,Gwatemala,45.24,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
551,Semi-Carbonic Maceration,espresso,dark,beans,Brazylia,23.2,100,TRUE,dark_espresso,FALSE,FALSE,FALSE,FALSE,Fermented,Latam
552,Washed,espresso,dark,beans,Kolumbia,28,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
553,Semi-Carbonic Maceration,espresso,dark,beans,Etiopia,23.92,100,TRUE,dark_espresso,FALSE,FALSE,FALSE,FALSE,Fermented,Africa
554,Washed,espresso,dark,beans,Gwatemala,23.92,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
555,Washed,espresso,dark,ground,"Brazylia, Peru, Wietnam",23.12,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
556,Washed,espresso,dark,ground,"Brazylia, Peru, Wietnam",23.12,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
557,Washed,espresso,dark,ground,"Brazylia, Peru, Wietnam",23.92,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
558,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Tanzania",23.92,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
559,Washed,espresso,dark,ground,"Brazylia, Peru, Wietnam",23.92,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
560,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Tanzania",23.12,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
561,Natural,espresso,dark,beans,Panama,22.32,92,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
562,Natural,espresso,dark,beans,Panama,17.8,92,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
563,Natural,espresso,dark,beans,Panama,19.18,90,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
564,Washed,espresso,dark,ground,"Brazylia, Peru, Wietnam",15.92,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
565,Washed,espresso,dark,ground,"Brazylia, Peru, Wietnam",14.32,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
566,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Tanzania",12.98,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
567,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Tanzania",14.32,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
568,Pulped natural,espresso,dark,ground,Indonezja,11.92,50,FALSE,dark_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Asia
569,Natural,espresso,dark,beans,Panama,10.98,50,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
570,Natural,espresso,dark,beans,Panama,11.92,50,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
571,Rum Aged,espresso,dark,ground,"Brazylia, Indie",12.72,80,FALSE,dark_espresso,FALSE,FALSE,FALSE,FALSE,Fermented,Mixed
572,Natural,espresso,dark,beans,"Etiopia, Brazylia",12.98,80,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Mixed
573,Natural,espresso,dark,beans,"Etiopia, Brazylia",13.52,80,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Mixed
574,Natural,espresso,dark,beans,Panama,7.8,50,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
575,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Tanzania",13.98,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
576,Natural,espresso,dark,beans,"Honduras, Kolumbia, Peru",13.98,70,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
577,Natural,espresso,dark,beans,Panama,15.4,90,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
578,Natural,espresso,medium,beans,Etiopia,31.8,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Africa
579,Natural,espresso,medium,beans,Etiopia,39.2,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Africa
580,Pulped natural,espresso,medium,beans,"Brazylia, Indie",13.8,100,TRUE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Mixed
581,Pulped natural,espresso,medium,beans,"Etiopia, Brazylia",12.38,50,FALSE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Mixed
582,Pulped natural,espresso,medium,beans,"Brazylia, Indie",12.38,100,TRUE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Mixed
583,Pulped natural,espresso,medium,beans,"Etiopia, Brazylia",12.38,50,FALSE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Mixed
584,Pulped natural,espresso,medium,beans,"Etiopia, Brazylia",12.38,50,FALSE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Mixed
585,Pulped natural,espresso,medium,beans,"Brazylia, Indie",12.98,100,TRUE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Mixed
586,Pulped natural,espresso,medium,beans,"Brazylia, Indie",12.76,100,TRUE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Mixed
587,Natural,espresso,dark,beans,Panama,9.58,50,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
588,Natural,espresso,dark,beans,Panama,10.4,40,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
589,Washed,espresso,dark,ground,"Brazylia, Peru, Wietnam",11.12,30,FALSE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
590,Natural,espresso,dark,beans,Panama,10.98,60,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
591,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Tanzania",10.98,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
592,Washed,espresso,dark,ground,"Brazylia, Peru, Wietnam",15.92,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
593,Washed,espresso,dark,ground,"Brazylia, Peru, Wietnam",15.92,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
594,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Tanzania",13.58,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
595,Pulped natural,espresso,dark,ground,"Kenia, Indie",11.92,40,FALSE,dark_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Mixed
596,Natural,espresso,dark,beans,Panama,11.92,40,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
597,Natural,espresso,dark,beans,Panama,11.96,40,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
598,Natural,espresso,dark,beans,Panama,9.98,40,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
599,Natural,espresso,dark,beans,Panama,12.98,90,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
600,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Indie",19.98,78,FALSE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
601,Natural,espresso,dark,beans,Panama,18.4,85,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
602,Natural,espresso,dark,beans,Panama,23.92,85,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
603,Washed,espresso,dark,beans,Peru,23.92,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
604,Natural,espresso,dark,beans,Salwador,35.8,100,TRUE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
605,Natural,espresso,dark,beans,Salwador,41.6,100,TRUE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
606,Washed,espresso,dark,beans,Etiopia,28.72,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Africa
607,Washed,espresso,dark,ground,Etiopia,28.72,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Africa
608,Washed,espresso,dark,beans,Etiopia,26.36,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Africa
609,Washed,espresso,dark,beans,"Etiopia, Gwatemala",23.98,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
610,Washed,espresso,dark,beans,"Etiopia, Gwatemala",26.36,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
611,Washed,espresso,dark,beans,"Salwador, Indie",19.98,75,FALSE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
612,Semi-Carbonic Maceration,espresso,dark,beans,Brazylia,20.2,100,TRUE,dark_espresso,FALSE,FALSE,FALSE,FALSE,Fermented,Latam
613,Natural,espresso,dark,beans,Salwador,37.36,100,TRUE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
614,Washed,espresso,dark,ground,"Brazylia, Peru, Wietnam",23.92,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
615,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Tanzania",23.92,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
616,Rum Aged,espresso,dark,ground,"Brazylia, Indie",23.92,80,FALSE,dark_espresso,FALSE,FALSE,FALSE,FALSE,Fermented,Mixed
617,Natural,espresso,dark,beans,"Etiopia, Brazylia",23.92,80,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Mixed
618,Natural,espresso,dark,beans,Panama,13.98,60,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
619,Natural,espresso,dark,beans,Panama,21.8,90,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
620,Natural,espresso,dark,beans,Panama,11,60,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
621,Natural,espresso,dark,beans,Panama,16.4,55,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
622,Washed,espresso,dark,ground,"Brazylia, Peru, Wietnam",24.8,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
623,Natural,espresso,dark,beans,Panama,19.8,60,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
624,Natural,espresso,medium,beans,Kenia,13.98,70,FALSE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Africa
625,Natural,espresso,medium,beans,Kenia,11.58,80,FALSE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Africa
626,Natural,espresso,medium,beans,Kenia,12.8,80,FALSE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Africa
627,Rum Aged,espresso,medium,ground,Indonezja,15.12,70,FALSE,medium_espresso,FALSE,FALSE,FALSE,FALSE,Fermented,Asia
628,Pulped natural,espresso,medium,ground,"Etiopia, Kolumbia",11.36,60,FALSE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Mixed
629,Semi-Carbonic Maceration,espresso,medium,ground,"Brazylia, Kolumbia",23.92,100,TRUE,medium_espresso,FALSE,FALSE,FALSE,FALSE,Fermented,Latam
630,Washed,espresso,dark,ground,"Brazylia, Peru, Wietnam",19.92,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
631,Washed,espresso,medium,beans,"Brazylia, Peru",27.2,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
632,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Tanzania",39.2,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
633,Natural,espresso,medium,beans,Rwanda,22.9,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Africa
634,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Tanzania",135.2,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
635,Natural,espresso,dark,beans,Panama,59.88,40,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
636,Natural,espresso,dark,beans,Panama,71.88,60,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
637,Natural,espresso,dark,beans,Panama,59.88,40,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
638,Natural,espresso,dark,beans,Panama,87.6,90,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
639,Natural,espresso,medium,beans,"Brazylia, Kostaryka, Nikaragua",27,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
640,Pulped natural,espresso,medium,beans,"Brazylia, Indie",26,100,TRUE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Mixed
641,Pulped natural,espresso,medium,beans,"Brazylia, Indie",23.8,100,TRUE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Mixed
642,Pulped natural,espresso,medium,beans,"Brazylia, Indie",22.8,100,TRUE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Mixed
643,Washed,espresso,medium,beans,"Kenia, Indie",29.8,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
644,Natural,espresso,medium,beans,Brazylia,22.4,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
645,Natural,espresso,medium,beans,Brazylia,19.8,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
646,Washed,espresso,dark,ground,"Brazylia, Peru, Wietnam",16.8,30,FALSE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
647,Natural,espresso,dark,beans,Panama,18,50,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
648,Washed,espresso,dark,ground,"Brazylia, Peru, Wietnam",15.2,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
649,Semi-Carbonic Maceration,espresso,medium,ground,"Brazylia, Kolumbia",13.6,100,TRUE,medium_espresso,FALSE,FALSE,FALSE,FALSE,Fermented,Latam
650,Washed,espresso,dark,ground,"Brazylia, Peru, Wietnam",13.6,30,FALSE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Mixed
651,Pulped natural,espresso,dark,ground,Indonezja,16.8,50,FALSE,dark_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Asia
652,Natural,espresso,dark,beans,Panama,18,50,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
653,Natural,espresso,dark,beans,Panama,13.18,30,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
654,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Tanzania",17.98,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
655,Natural,espresso,dark,beans,Panama,15.98,60,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
656,Rum Aged,espresso,dark,beans,"Peru, Gwatemala",17.18,75,FALSE,dark_espresso,FALSE,FALSE,FALSE,FALSE,Fermented,Latam
657,Natural,espresso,dark,beans,Panama,11.98,10,FALSE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
658,Natural,espresso,medium,beans,Brazylia,32,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
659,Pulped natural,espresso,medium,beans,"Brazylia, Indie",27.2,100,TRUE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Mixed
660,Washed,espresso,medium,beans,Chiny,28,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Asia
661,Washed,espresso,medium,beans,Kolumbia,25.6,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
662,Natural,espresso,medium,beans,Brazylia,20.4,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
663,Natural,espresso,medium,beans,Brazylia,18.4,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
664,Natural,espresso,medium,beans,Brazylia,21.6,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
665,Natural,espresso,medium,beans,Brazylia,21.8,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
666,Natural,espresso,medium,beans,Brazylia,20,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
667,Natural,espresso,medium,beans,Brazylia,18.6,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
668,Pulped natural,espresso,medium,beans,Brazylia,21.6,100,TRUE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Latam
669,Pulped natural,espresso,medium,beans,Brazylia,20.4,100,TRUE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Latam
670,Honey,espresso,medium,beans,Kostaryka,36,100,TRUE,medium_espresso,TRUE,TRUE,TRUE,FALSE,Honey,Latam
671,Rum Aged,espresso,dark,beans,"Peru, Gwatemala",25,75,FALSE,dark_espresso,FALSE,FALSE,FALSE,FALSE,Fermented,Latam
672,Washed,espresso,medium,beans,"Brazylia, Gwatemala",25.6,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
673,Washed,espresso,medium,beans,"Brazylia, Honduras",21.8,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
674,Washed,espresso,medium,beans,"Brazylia, Honduras",24,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
675,Washed,espresso,dark,beans,Gwatemala,27.2,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
676,Natural,espresso,medium,beans,Uganda,28,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Africa
677,Semi-Washed Kombucha Experiment,espresso,medium,beans,"Brazylia, Uganda",22,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
678,Natural,espresso,medium,beans,"Brazylia, Uganda",24,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Mixed
679,Natural,espresso,medium,beans,Brazylia,26,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
680,Natural,espresso,medium,beans,Brazylia,26.4,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
681,Washed and natural,espresso,medium,beans,"Brazylia, Tanzania",32,100,TRUE,medium_espresso,TRUE,TRUE,FALSE,FALSE,Hybrid,Mixed
682,Washed,espresso,medium,beans,"Peru, Gwatemala",20.8,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
683,Washed,espresso,medium,beans,"Peru, Gwatemala",28.8,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
684,Washed,espresso,medium,beans,Gwatemala,25.2,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
685,Washed,espresso,medium,beans,Gwatemala,28.8,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
686,Natural,espresso,medium,beans,Brazylia,20.8,100,TRUE,medium_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
687,Natural,espresso,dark,beans,Brazylia,19,100,TRUE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
688,Natural,espresso,dark,beans,Brazylia,20.8,100,TRUE,dark_espresso,FALSE,TRUE,FALSE,FALSE,Natural,Latam
689,Washed,espresso,medium,beans,Gwatemala,24,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
690,Washed,espresso,medium,beans,Gwatemala,26.4,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
691,Washed,espresso,medium,ground,Gwatemala,26.4,100,TRUE,medium_espresso,TRUE,FALSE,FALSE,FALSE,Washed,Latam
692,Semi-washed,espresso,dark,beans,"Brazylia, Gwatemala",20,100,TRUE,dark_espresso,TRUE,FALSE,TRUE,FALSE,Semi-washed,Latam
693,Semi-washed,espresso,dark,beans,"Brazylia, Gwatemala",22.4,100,TRUE,dark_espresso,TRUE,FALSE,TRUE,FALSE,Semi-washed,Latam
694,Semi-Washed Kombucha Experiment,espresso,dark,beans,"Brazylia, Tanzania",19.78,100,TRUE,dark_espresso,TRUE,FALSE,FALSE,TRUE,Fermented,Mixed
